dataset,representation,task,subgroup_type,subgroup,n,positive_n,metric,value
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,トップス,3024,1512.0,roc_auc,0.729052063212116
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,トートバッグ,5620,2810.0,roc_auc,0.767846405187371
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ニット,7678,3839.0,roc_auc,0.7311678492509222
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ニット帽,1110,555.0,roc_auc,0.7437026215404594
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ネイル,408,204.0,roc_auc,0.7656430219146482
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ネックレス,8532,4266.0,roc_auc,0.7568093940047331
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ハット,3502,1751.0,roc_auc,0.7806721198068755
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ハンドバッグ,2922,1461.0,roc_auc,0.7554003919380508
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,バッグ,1482,741.0,roc_auc,0.7680050848599751
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,パンプス,9260,4630.0,roc_auc,0.7598828188777296
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,パーカー,838,419.0,roc_auc,0.7806631313332688
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ピアス,15250,7625.0,roc_auc,0.761848096748186
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ファッション小物,274,137.0,roc_auc,0.7251851457190048
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,フレグランス,448,224.0,roc_auc,0.7552415497448981
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ブラウス,8214,4107.0,roc_auc,0.7447414543835289
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ブレスレット,4770,2385.0,roc_auc,0.7498820809655034
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ブローチ,524,262.0,roc_auc,0.8140696929083386
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ブーツ,4594,2297.0,roc_auc,0.7673409070793064
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ヘアアクセサリー,2894,1447.0,roc_auc,0.7809924400936283
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ベルト,1176,588.0,roc_auc,0.7383179462261096
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ボストンバッグ,1076,538.0,roc_auc,0.742433769572007
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ボディケア,296,148.0,roc_auc,0.7352994886778671
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,メガネ,1462,731.0,roc_auc,0.7126362140949658
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,リュック,2654,1327.0,roc_auc,0.7669985558759043
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,リング,2102,1051.0,roc_auc,0.7786522011115325
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ルームウェア,310,155.0,roc_auc,0.751675338189386
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ルームシューズ,216,108.0,roc_auc,0.6767832647462277
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,レッグウェア,2586,1293.0,roc_auc,0.7759444782393625
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ロングスカート,1326,663.0,roc_auc,0.7199734285174796
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ロングパンツ,12504,6252.0,roc_auc,0.7487691334806131
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,ワンピース,7768,3884.0,roc_auc,0.7552290762705484
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,傘,440,220.0,roc_auc,0.6778925619834711
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,小物,734,367.0,roc_auc,0.7636109853068922
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,帽子,1122,561.0,roc_auc,0.7906208991455924
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,手袋,396,198.0,roc_auc,0.8159626568717477
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,水着,274,137.0,roc_auc,0.7493739677127178
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,腕時計,3248,1624.0,roc_auc,0.7901084259506418
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,財布,572,286.0,roc_auc,0.7939997065871194
iqon3000_clean,marqo_fashionsiglip,CP,contains_category,靴,1918,959.0,roc_auc,0.753290543133978
iqon3000_clean,marqo_fashionsiglip,FITB,outfit_length,2,5423,,accuracy,0.3835515397381523
iqon3000_clean,marqo_fashionsiglip,FITB,outfit_length,3,5386,,accuracy,0.43204604530263646
iqon3000_clean,marqo_fashionsiglip,FITB,outfit_length,4,4376,,accuracy,0.46526508226691043
iqon3000_clean,marqo_fashionsiglip,FITB,outfit_length,5,3771,,accuracy,0.462211614956245
iqon3000_clean,marqo_fashionsiglip,FITB,outfit_length,6+,5844,,accuracy,0.48802190280629704
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,<missing>,108,,accuracy,0.5833333333333334
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,Tシャツ,813,,accuracy,0.45387453874538747
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,カーディガン,364,,accuracy,0.43131868131868134
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,キャップ,190,,accuracy,0.47368421052631576
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,クラッチバッグ,777,,accuracy,0.44272844272844275
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,コスメ,199,,accuracy,0.4271356783919598
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,コート,795,,accuracy,0.45031446540880504
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,サングラス,252,,accuracy,0.373015873015873
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,サンダル,889,,accuracy,0.46569178852643417
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ショルダーバッグ,1214,,accuracy,0.4588138385502471
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ショートパンツ,398,,accuracy,0.4824120603015075
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ジャケット,493,,accuracy,0.4746450304259635
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,スカート,1329,,accuracy,0.41384499623777277
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ストール,330,,accuracy,0.37575757575757573
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,スニーカー,743,,accuracy,0.46567967698519513
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,タンクトップ,489,,accuracy,0.4049079754601227
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,トップス,431,,accuracy,0.46635730858468677
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,トートバッグ,661,,accuracy,0.4689863842662632
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ニット,980,,accuracy,0.376530612244898
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ニット帽,140,,accuracy,0.37142857142857144
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ネックレス,1026,,accuracy,0.45419103313840153
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ハット,434,,accuracy,0.46774193548387094
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ハンドバッグ,350,,accuracy,0.44857142857142857
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,バッグ,176,,accuracy,0.5170454545454546
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,パンプス,1070,,accuracy,0.46822429906542057
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ピアス,1836,,accuracy,0.46568627450980393
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ブラウス,991,,accuracy,0.42684157416750756
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ブレスレット,552,,accuracy,0.4076086956521739
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ブーツ,583,,accuracy,0.4236706689536878
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ヘアアクセサリー,319,,accuracy,0.5109717868338558
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ベルト,126,,accuracy,0.42857142857142855
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ボストンバッグ,153,,accuracy,0.4444444444444444
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,メガネ,175,,accuracy,0.37142857142857144
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,リュック,323,,accuracy,0.39009287925696595
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,リング,237,,accuracy,0.5063291139240507
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,レッグウェア,294,,accuracy,0.43537414965986393
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ロングスカート,177,,accuracy,0.4180790960451977
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ロングパンツ,1568,,accuracy,0.43494897959183676
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,ワンピース,1108,,accuracy,0.48465703971119134
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,帽子,105,,accuracy,0.45714285714285713
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,腕時計,315,,accuracy,0.42857142857142855
iqon3000_clean,marqo_fashionsiglip,FITB,blank_category,靴,259,,accuracy,0.444015444015444
iqon3000_clean,gr_lite,CP,outfit_length,2,10846,5423.0,roc_auc,0.5779652839448863
iqon3000_clean,gr_lite,CP,outfit_length,3,10772,5386.0,roc_auc,0.6299119417990199
iqon3000_clean,gr_lite,CP,outfit_length,4,8752,4376.0,roc_auc,0.675818366091929
iqon3000_clean,gr_lite,CP,outfit_length,5,7542,3771.0,roc_auc,0.7063884305697693
iqon3000_clean,gr_lite,CP,outfit_length,6+,11688,5844.0,roc_auc,0.7487935817918868
iqon3000_clean,gr_lite,CP,contains_category,<missing>,1000,500.0,roc_auc,0.7365139999999999
iqon3000_clean,gr_lite,CP,contains_category,Tシャツ,6454,3227.0,roc_auc,0.6637594709728085
iqon3000_clean,gr_lite,CP,contains_category,アクセサリー,244,122.0,roc_auc,0.6638000537489922
iqon3000_clean,gr_lite,CP,contains_category,アンダーウェア,228,114.0,roc_auc,0.7693136349646045
iqon3000_clean,gr_lite,CP,contains_category,インテリア,526,263.0,roc_auc,0.744119475487574
iqon3000_clean,gr_lite,CP,contains_category,カーディガン,2912,1456.0,roc_auc,0.667709072349354
iqon3000_clean,gr_lite,CP,contains_category,キャップ,1584,792.0,roc_auc,0.7090730537700234
iqon3000_clean,gr_lite,CP,contains_category,クラッチバッグ,5264,2632.0,roc_auc,0.6681251212571946
iqon3000_clean,gr_lite,CP,contains_category,コスメ,1572,786.0,roc_auc,0.7204773096620891
iqon3000_clean,gr_lite,CP,contains_category,コート,6724,3362.0,roc_auc,0.6662089875966156
iqon3000_clean,gr_lite,CP,contains_category,サングラス,2016,1008.0,roc_auc,0.672120063303099
iqon3000_clean,gr_lite,CP,contains_category,サンダル,7022,3511.0,roc_auc,0.6946843062544774
iqon3000_clean,gr_lite,CP,contains_category,ショルダーバッグ,9372,4686.0,roc_auc,0.6723969966021506
iqon3000_clean,gr_lite,CP,contains_category,ショートパンツ,2752,1376.0,roc_auc,0.6544833144605191
iqon3000_clean,gr_lite,CP,contains_category,ジャケット,4344,2172.0,roc_auc,0.6815204562335297
iqon3000_clean,gr_lite,CP,contains_category,スカート,10548,5274.0,roc_auc,0.6682012840806187
iqon3000_clean,gr_lite,CP,contains_category,ストール,2954,1477.0,roc_auc,0.702764437236452
iqon3000_clean,gr_lite,CP,contains_category,スニーカー,5912,2956.0,roc_auc,0.6588321315239664
iqon3000_clean,gr_lite,CP,contains_category,タンクトップ,3390,1695.0,roc_auc,0.6501969178827194
iqon3000_clean,gr_lite,CP,contains_category,ダウンジャケット,484,242.0,roc_auc,0.6579297862167884
iqon3000_clean,gr_lite,CP,contains_category,チュニック,320,160.0,roc_auc,0.623203125
iqon3000_clean,gr_lite,CP,contains_category,トップス,3024,1512.0,roc_auc,0.6435088953276784
iqon3000_clean,gr_lite,CP,contains_category,トートバッグ,5620,2810.0,roc_auc,0.6951363964488799
iqon3000_clean,gr_lite,CP,contains_category,ニット,7678,3839.0,roc_auc,0.6632058212281093
iqon3000_clean,gr_lite,CP,contains_category,ニット帽,1110,555.0,roc_auc,0.6687574060547035
iqon3000_clean,gr_lite,CP,contains_category,ネイル,408,204.0,roc_auc,0.7159986543637062
iqon3000_clean,gr_lite,CP,contains_category,ネックレス,8532,4266.0,roc_auc,0.6915564997959202
iqon3000_clean,gr_lite,CP,contains_category,ハット,3502,1751.0,roc_auc,0.7022160136281757
iqon3000_clean,gr_lite,CP,contains_category,ハンドバッグ,2922,1461.0,roc_auc,0.6930355803480033
iqon3000_clean,gr_lite,CP,contains_category,バッグ,1482,741.0,roc_auc,0.7106765668453288
iqon3000_clean,gr_lite,CP,contains_category,パンプス,9260,4630.0,roc_auc,0.6846731570329665
iqon3000_clean,gr_lite,CP,contains_category,パーカー,838,419.0,roc_auc,0.6715842356787669
iqon3000_clean,gr_lite,CP,contains_category,ピアス,15250,7625.0,roc_auc,0.7040706304756785
iqon3000_clean,gr_lite,CP,contains_category,ファッション小物,274,137.0,roc_auc,0.7113325163833981
iqon3000_clean,gr_lite,CP,contains_category,フレグランス,448,224.0,roc_auc,0.7464724170918369
iqon3000_clean,gr_lite,CP,contains_category,ブラウス,8214,4107.0,roc_auc,0.6711193850356387
iqon3000_clean,gr_lite,CP,contains_category,ブレスレット,4770,2385.0,roc_auc,0.6969036913975801
iqon3000_clean,gr_lite,CP,contains_category,ブローチ,524,262.0,roc_auc,0.7583474156517687
iqon3000_clean,gr_lite,CP,contains_category,ブーツ,4594,2297.0,roc_auc,0.6843686442292184
iqon3000_clean,gr_lite,CP,contains_category,ヘアアクセサリー,2894,1447.0,roc_auc,0.7270548555288472
iqon3000_clean,gr_lite,CP,contains_category,ベルト,1176,588.0,roc_auc,0.6989766995233468
iqon3000_clean,gr_lite,CP,contains_category,ボストンバッグ,1076,538.0,roc_auc,0.6268535537098714
iqon3000_clean,gr_lite,CP,contains_category,ボディケア,296,148.0,roc_auc,0.7639243973703432
iqon3000_clean,gr_lite,CP,contains_category,メガネ,1462,731.0,roc_auc,0.6173990991109006
iqon3000_clean,gr_lite,CP,contains_category,リュック,2654,1327.0,roc_auc,0.675363401931594
iqon3000_clean,gr_lite,CP,contains_category,リング,2102,1051.0,roc_auc,0.682111459250897
iqon3000_clean,gr_lite,CP,contains_category,ルームウェア,310,155.0,roc_auc,0.7813943808532777
iqon3000_clean,gr_lite,CP,contains_category,ルームシューズ,216,108.0,roc_auc,0.7368827160493828
iqon3000_clean,gr_lite,CP,contains_category,レッグウェア,2586,1293.0,roc_auc,0.6934489897113914
iqon3000_clean,gr_lite,CP,contains_category,ロングスカート,1326,663.0,roc_auc,0.6498046950535639
iqon3000_clean,gr_lite,CP,contains_category,ロングパンツ,12504,6252.0,roc_auc,0.6583380842122842
iqon3000_clean,gr_lite,CP,contains_category,ワンピース,7768,3884.0,roc_auc,0.684176202562256
iqon3000_clean,gr_lite,CP,contains_category,傘,440,220.0,roc_auc,0.6931818181818181
iqon3000_clean,gr_lite,CP,contains_category,小物,734,367.0,roc_auc,0.7526524066553318
iqon3000_clean,gr_lite,CP,contains_category,帽子,1122,561.0,roc_auc,0.7033054673822211
iqon3000_clean,gr_lite,CP,contains_category,手袋,396,198.0,roc_auc,0.7173757779818386
iqon3000_clean,gr_lite,CP,contains_category,水着,274,137.0,roc_auc,0.6692951142841919
iqon3000_clean,gr_lite,CP,contains_category,腕時計,3248,1624.0,roc_auc,0.7115871987915262
iqon3000_clean,gr_lite,CP,contains_category,財布,572,286.0,roc_auc,0.761198591618172
iqon3000_clean,gr_lite,CP,contains_category,靴,1918,959.0,roc_auc,0.663962830590172
iqon3000_clean,gr_lite,FITB,outfit_length,2,5423,,accuracy,0.33616079660704407
iqon3000_clean,gr_lite,FITB,outfit_length,3,5386,,accuracy,0.3642777571481619
iqon3000_clean,gr_lite,FITB,outfit_length,4,4376,,accuracy,0.38391224862888484
iqon3000_clean,gr_lite,FITB,outfit_length,5,3771,,accuracy,0.409440466719703
iqon3000_clean,gr_lite,FITB,outfit_length,6+,5844,,accuracy,0.4267624914442163
iqon3000_clean,gr_lite,FITB,blank_category,<missing>,108,,accuracy,0.5
iqon3000_clean,gr_lite,FITB,blank_category,Tシャツ,813,,accuracy,0.34071340713407133
iqon3000_clean,gr_lite,FITB,blank_category,カーディガン,364,,accuracy,0.37362637362637363
iqon3000_clean,gr_lite,FITB,blank_category,キャップ,190,,accuracy,0.4052631578947368
iqon3000_clean,gr_lite,FITB,blank_category,クラッチバッグ,777,,accuracy,0.3886743886743887
iqon3000_clean,gr_lite,FITB,blank_category,コスメ,199,,accuracy,0.39195979899497485
iqon3000_clean,gr_lite,FITB,blank_category,コート,795,,accuracy,0.39245283018867927
iqon3000_clean,gr_lite,FITB,blank_category,サングラス,252,,accuracy,0.3531746031746032
iqon3000_clean,gr_lite,FITB,blank_category,サンダル,889,,accuracy,0.40719910011248595
iqon3000_clean,gr_lite,FITB,blank_category,ショルダーバッグ,1214,,accuracy,0.39209225700164746
iqon3000_clean,gr_lite,FITB,blank_category,ショートパンツ,398,,accuracy,0.3768844221105528
iqon3000_clean,gr_lite,FITB,blank_category,ジャケット,493,,accuracy,0.385395537525355
iqon3000_clean,gr_lite,FITB,blank_category,スカート,1329,,accuracy,0.34838224228743414
iqon3000_clean,gr_lite,FITB,blank_category,ストール,330,,accuracy,0.3696969696969697
iqon3000_clean,gr_lite,FITB,blank_category,スニーカー,743,,accuracy,0.3714670255720054
iqon3000_clean,gr_lite,FITB,blank_category,タンクトップ,489,,accuracy,0.3169734151329243
iqon3000_clean,gr_lite,FITB,blank_category,トップス,431,,accuracy,0.35498839907192575
iqon3000_clean,gr_lite,FITB,blank_category,トートバッグ,661,,accuracy,0.4175491679273828
iqon3000_clean,gr_lite,FITB,blank_category,ニット,980,,accuracy,0.3551020408163265
iqon3000_clean,gr_lite,FITB,blank_category,ニット帽,140,,accuracy,0.36428571428571427
iqon3000_clean,gr_lite,FITB,blank_category,ネックレス,1026,,accuracy,0.3840155945419103
iqon3000_clean,gr_lite,FITB,blank_category,ハット,434,,accuracy,0.39631336405529954
iqon3000_clean,gr_lite,FITB,blank_category,ハンドバッグ,350,,accuracy,0.3942857142857143
iqon3000_clean,gr_lite,FITB,blank_category,バッグ,176,,accuracy,0.4034090909090909
iqon3000_clean,gr_lite,FITB,blank_category,パンプス,1070,,accuracy,0.4224299065420561
iqon3000_clean,gr_lite,FITB,blank_category,ピアス,1836,,accuracy,0.41830065359477125
iqon3000_clean,gr_lite,FITB,blank_category,ブラウス,991,,accuracy,0.33703329969727547
iqon3000_clean,gr_lite,FITB,blank_category,ブレスレット,552,,accuracy,0.3786231884057971
iqon3000_clean,gr_lite,FITB,blank_category,ブーツ,583,,accuracy,0.36363636363636365
iqon3000_clean,gr_lite,FITB,blank_category,ヘアアクセサリー,319,,accuracy,0.45768025078369906
iqon3000_clean,gr_lite,FITB,blank_category,ベルト,126,,accuracy,0.42063492063492064
iqon3000_clean,gr_lite,FITB,blank_category,ボストンバッグ,153,,accuracy,0.4117647058823529
iqon3000_clean,gr_lite,FITB,blank_category,メガネ,175,,accuracy,0.33714285714285713
iqon3000_clean,gr_lite,FITB,blank_category,リュック,323,,accuracy,0.39009287925696595
iqon3000_clean,gr_lite,FITB,blank_category,リング,237,,accuracy,0.47257383966244726
iqon3000_clean,gr_lite,FITB,blank_category,レッグウェア,294,,accuracy,0.336734693877551
iqon3000_clean,gr_lite,FITB,blank_category,ロングスカート,177,,accuracy,0.384180790960452
iqon3000_clean,gr_lite,FITB,blank_category,ロングパンツ,1568,,accuracy,0.3762755102040816
iqon3000_clean,gr_lite,FITB,blank_category,ワンピース,1108,,accuracy,0.37093862815884476
iqon3000_clean,gr_lite,FITB,blank_category,帽子,105,,accuracy,0.4380952380952381
iqon3000_clean,gr_lite,FITB,blank_category,腕時計,315,,accuracy,0.33650793650793653
iqon3000_clean,gr_lite,FITB,blank_category,靴,259,,accuracy,0.3861003861003861
